,driver_standings)_id,race_id,driver_id,points,position,position_text,wins
1235,1326,77,2,25.0,4,4,0
1236,1327,77,30,16.0,8,8,0
1237,1328,77,27,0.0,23,23,0
1238,1329,77,37,4.0,14,14,0
1239,1330,77,25,6.0,12,12,0
1240,1331,77,24,1.0,17,17,0
1241,1332,77,18,0.0,19,19,0
1242,1333,77,11,0.0,22,22,0
1243,3849,78,11,0.0,23,23,0
1244,3848,78,18,0.0,19,19,0
1245,3847,78,24,1.0,17,17,0
1246,3846,78,25,6.0,13,13,0
1247,3845,78,37,4.0,15,15,0
1248,3844,78,27,0.0,21,21,0
1249,3843,78,30,24.0,5,5,0
1250,3842,78,2,25.0,4,4,0
1251,3841,78,40,0.0,22,22,0
1252,3840,78,33,0.0,18,18,0
1253,3839,78,39,0.0,20,20,0
1254,3838,78,35,5.0,14,14,0
1255,3837,78,23,20.0,8,8,0
1256,3836,78,13,7.0,12,12,0
1257,3835,78,15,27.0,3,3,0
1258,3834,78,8,37.0,2,2,3
1259,3833,78,32,4.0,16,16,0
1260,3832,78,31,16.0,11,11,0
1261,3831,78,17,22.0,6,6,0
1262,3830,78,14,17.0,10,10,0
1263,3829,78,4,59.0,1,1,4
1264,3828,78,22,21.0,7,7,0
1265,3827,78,21,17.0,9,9,1
1266,3524,79,11,0.0,23,23,0
1267,3523,79,18,0.0,22,22,0
1268,3522,79,24,1.0,21,21,0
1269,3521,79,25,6.0,14,14,0
1270,3520,79,37,4.0,18,18,0
1271,3519,79,27,4.0,17,17,0
1272,3518,79,30,34.0,3,3,1
1273,3517,79,2,25.0,6,6,0
1274,3516,79,40,3.0,20,20,0
1275,3515,79,33,6.0,13,13,0
1276,3514,79,39,5.0,16,16,0
1277,3513,79,35,5.0,15,15,0
1278,3512,79,23,20.0,8,8,0
1279,3511,79,13,7.0,12,12,0
1280,3510,79,15,27.0,5,5,0
1281,3509,79,8,37.0,2,2,3
1282,3508,79,32,4.0,19,19,0
1283,3507,79,31,16.0,11,11,0
1284,3506,79,17,22.0,7,7,0
1285,3505,79,14,17.0,10,10,0
1286,3504,79,4,59.0,1,1,4
1287,3503,79,22,29.0,4,4,0
1288,3502,79,21,17.0,9,9,1
1289,1380,80,21,20.0,9,9,1
1290,1381,80,22,29.0,5,5,0
1291,1382,80,4,69.0,1,1,5
1292,1383,80,14,17.0,10,10,0
1293,1384,80,17,22.0,7,7,0
1294,1385,80,31,16.0,11,11,0
1295,1386,80,32,4.0,20,20,0
1296,1387,80,8,45.0,2,2,3
1297,1388,80,15,31.0,4,4,0
1298,1389,80,13,7.0,12,12,0
1299,1390,80,23,22.0,8,8,0
1300,1391,80,35,6.0,15,15,0
1301,1392,80,39,5.0,17,17,0
1302,1393,80,33,6.0,13,13,0
1303,1394,80,40,3.0,21,21,0
1304,1395,80,2,25.0,6,6,0
1305,1396,80,30,40.0,3,3,1
1306,1397,80,27,4.0,18,18,0
1307,1398,80,37,4.0,19,19,0
1308,1399,80,25,6.0,14,14,0
1309,1400,80,24,1.0,22,22,0
1310,1401,80,18,5.0,16,16,0
1311,1402,80,11,0.0,23,23,0
1312,1403,81,21,25.0,7,7,1
1313,1404,81,22,31.0,4,4,0
1314,1405,81,4,77.0,1,1,5
1315,1406,81,14,17.0,11,11,0
1316,1407,81,17,22.0,10,10,0
1317,1408,81,31,26.0,6,6,1
1318,1409,81,32,4.0,20,20,0
1319,1410,81,8,51.0,2,2,3
1320,1411,81,15,31.0,5,5,0
1321,1412,81,13,7.0,13,13,0
1322,1413,81,23,23.0,9,9,0
1323,1414,81,35,6.0,16,16,0
1324,1415,81,39,5.0,17,17,0
1325,1416,81,33,6.0,14,14,0
1326,1417,81,40,3.0,21,21,0
1327,1418,81,2,25.0,8,8,0
1328,1419,81,30,43.0,3,3,1
1329,1420,81,27,4.0,18,18,0
1330,1421,81,37,4.0,19,19,0
1331,1422,81,25,6.0,15,15,0
1332,1423,81,24,1.0,22,22,0
1333,1424,81,18,9.0,12,12,0
1334,1425,81,11,0.0,23,23,0
1335,1426,82,21,30.0,7,7,1
1336,1427,82,22,31.0,5,5,0
1337,1428,82,4,87.0,1,1,6
1338,1429,82,14,19.0,11,11,0
1339,1430,82,17,22.0,10,10,0
1340,1431,82,31,34.0,4,4,1
1341,1432,82,32,4.0,20,20,0
1342,1433,82,8,51.0,2,2,3
1343,1434,82,15,31.0,6,6,0
1344,1435,82,13,8.0,13,13,0
1345,1436,82,23,26.0,8,8,0
1346,1437,82,35,6.0,16,16,0
1347,1438,82,39,5.0,17,17,0
1348,1439,82,33,6.0,14,14,0
1349,1440,82,40,3.0,21,21,0
1350,1441,82,2,25.0,9,9,0
1351,1442,82,30,47.0,3,3,1
1352,1443,82,27,4.0,18,18,0
1353,1444,82,37,4.0,19,19,0
1354,1445,82,25,6.0,15,15,0
1355,1446,82,24,1.0,22,22,0
1356,1447,82,18,15.0,12,12,0
1357,1448,82,11,0.0,23,23,0
1358,1449,82,38,0.0,24,24,0
1359,1450,83,21,30.0,8,8,1
1360,1451,83,22,31.0,7,7,0
1361,1452,83,4,87.0,1,1,6
1362,1453,83,14,19.0,12,12,0
1363,1454,83,17,24.0,10,10,0
1364,1455,83,31,34.0,5,5,1
1365,1456,83,32,4.0,20,20,0
1366,1457,83,8,61.0,2,2,4
1367,1458,83,15,36.0,4,4,0
1368,1459,83,13,8.0,13,13,0
1369,1460,83,23,32.0,6,6,0
1370,1461,83,35,6.0,16,16,0
1371,1462,83,39,5.0,17,17,0
1372,1463,83,33,6.0,14,14,0
1373,1464,83,40,3.0,21,21,0
1374,1465,83,2,28.0,9,9,0
1375,1466,83,30,55.0,3,3,1
1376,1467,83,27,4.0,18,18,0
1377,1468,83,37,4.0,19,19,0
1378,1469,83,25,6.0,15,15,0
1379,1470,83,24,1.0,22,22,0
1380,1471,83,18,19.0,11,11,0
1381,1472,83,11,1.0,23,23,0
1382,1473,83,38,0.0,24,24,0
1383,1474,84,21,35.0,6,6,1
1384,1475,84,22,31.0,8,8,0
1385,1476,84,4,95.0,1,1,6
1386,1477,84,14,21.0,12,12,0
1387,1478,84,17,24.0,10,10,0
1388,1479,84,31,40.0,4,4,1
1389,1480,84,32,5.0,18,18,0
1390,1481,84,8,71.0,2,2,5
1391,1482,84,15,39.0,5,5,0
1392,1483,84,13,8.0,13,13,0
1393,1484,84,23,32.0,7,7,0
1394,1485,84,35,6.0,16,16,0
1395,1486,84,39,5.0,17,17,0
1396,1487,84,33,6.0,14,14,0
1397,1488,84,40,3.0,21,21,0
1398,1489,84,2,28.0,9,9,0
1399,1490,84,30,55.0,3,3,1
1400,1491,84,27,4.0,19,19,0
1401,1492,84,37,4.0,20,20,0
1402,1493,84,25,6.0,15,15,0
1403,1494,84,24,1.0,23,23,0
1404,1495,84,18,23.0,11,11,0
1405,1496,84,11,1.0,22,22,0
1406,1497,84,38,0.0,24,24,0
1407,1498,85,21,41.0,6,6,1
1408,1499,85,22,31.0,8,8,0
1409,1500,85,4,103.0,1,1,6
1410,1501,85,14,21.0,12,12,0
1411,1502,85,17,24.0,11,11,0
1412,1503,85,31,50.0,4,4,2
1413,1504,85,32,5.0,18,18,0
1414,1505,85,8,76.0,2,2,5
1415,1506,85,15,43.0,5,5,0
1416,1507,85,13,8.0,13,13,0
1417,1508,85,23,35.0,7,7,0
1418,1509,85,35,6.0,16,16,0
1419,1510,85,39,5.0,17,17,0
1420,1511,85,33,6.0,14,14,0
1421,1512,85,40,3.0,21,21,0
1422,1513,85,2,28.0,9,9,0
1423,1514,85,30,55.0,3,3,1
1424,1515,85,27,4.0,19,19,0
1425,1516,85,37,4.0,20,20,0
1426,1517,85,25,6.0,15,15,0
1427,1518,85,24,1.0,24,24,0
1428,1519,85,18,24.0,10,10,0
1429,1520,85,11,1.0,23,23,0
1430,1521,85,38,0.0,25,25,0
1431,1522,85,42,2.0,22,22,0
1432,1523,86,21,41.0,6,6,1
1433,1524,86,22,35.0,8,8,0
1434,1525,86,4,111.0,1,1,6
1435,1526,86,14,21.0,12,12,0
1436,1527,86,17,29.0,10,10,0
1437,1528,86,31,50.0,4,4,2
1438,1529,86,32,5.0,18,18,0
1439,1530,86,8,86.0,2,2,6
1440,1531,86,15,43.0,5,5,0
1441,1532,86,13,8.0,14,14,0
1442,1533,86,23,37.0,7,7,0
1443,1534,86,35,9.0,13,13,0
1444,1535,86,39,5.0,17,17,0
1445,1536,86,33,7.0,15,15,0
1446,1537,86,40,3.0,21,21,0
1447,1538,86,2,28.0,11,11,0
1448,1539,86,30,55.0,3,3,1
1449,1540,86,27,4.0,19,19,0
1450,1541,86,37,4.0,20,20,0
1451,1542,86,25,6.0,16,16,0
1452,1543,86,24,1.0,24,24,0
1453,1544,86,18,30.0,9,9,0
1454,1545,86,11,1.0,23,23,0
1455,1546,86,38,0.0,25,25,0
1456,1547,86,42,2.0,22,22,0
1457,1548,87,21,45.0,5,5,1
1458,1549,87,22,38.0,7,7,0
1459,1550,87,4,117.0,1,1,6
1460,1551,87,14,21.0,12,12,0
1461,1552,87,17,29.0,10,10,0
1462,1553,87,31,60.0,3,3,3
1463,1554,87,32,5.0,18,18,0
1464,1555,87,8,94.0,2,2,6
1465,1556,87,15,43.0,6,6,0
1466,1557,87,13,8.0,14,14,0
1467,1558,87,23,38.0,8,8,0
1468,1559,87,35,9.0,13,13,0
1469,1560,87,39,5.0,17,17,0
1470,1561,87,33,7.0,15,15,0
1471,1562,87,40,3.0,21,21,0
1472,1563,87,2,28.0,11,11,0
1473,1564,87,30,60.0,4,4,1
1474,1565,87,27,4.0,19,19,0
1475,1566,87,37,4.0,20,20,0
1476,1567,87,25,6.0,16,16,0
1477,1568,87,24,1.0,24,24,0
1478,1569,87,18,32.0,9,9,0
1479,1570,87,11,1.0,23,23,0
1480,1571,87,38,0.0,25,25,0
1481,1572,87,42,2.0,22,22,0
1482,1573,88,21,53.0,5,5,1
1483,1574,88,22,38.0,8,8,0
1484,1575,88,4,123.0,1,1,6
1485,1576,88,14,24.0,12,12,0
1486,1577,88,17,34.0,10,10,0
1487,1578,88,31,60.0,4,4,3
1488,1579,88,32,5.0,18,18,0
1489,1580,88,8,104.0,2,2,7
1490,1581,88,15,43.0,6,6,0
1491,1582,88,13,8.0,14,14,0
1492,1583,88,23,39.0,7,7,0
1493,1584,88,35,9.0,13,13,0
1494,1585,88,39,5.0,17,17,0
1495,1586,88,33,7.0,15,15,0
1496,1587,88,40,3.0,21,21,0
1497,1588,88,2,28.0,11,11,0
1498,1589,88,30,62.0,3,3,1
1499,1590,88,27,4.0,19,19,0
1500,1591,88,37,4.0,20,20,0
1501,1592,88,25,6.0,16,16,0
1502,1593,88,24,1.0,24,24,0
1503,1594,88,18,36.0,9,9,0
1504,1595,88,11,1.0,23,23,0
1505,1596,88,38,0.0,25,25,0
1506,1597,88,42,2.0,22,22,0
1507,1598,89,21,58.0,5,5,1
1508,1599,89,22,38.0,8,8,0
1509,1600,89,4,133.0,1,1,7
1510,1601,89,14,24.0,12,12,0
1511,1602,89,17,36.0,10,10,0
1512,1603,89,31,60.0,4,4,3
1513,1604,89,32,9.0,15,15,0
1514,1605,89,8,112.0,2,2,7
1515,1606,89,15,43.0,7,7,0
1516,1607,89,13,11.0,13,13,0
1517,1608,89,23,45.0,6,6,0
1518,1609,89,35,9.0,14,14,0
1519,1610,89,39,5.0,18,18,0
1520,1611,89,33,7.0,16,16,0
1521,1612,89,40,3.0,21,21,0
1522,1613,89,2,28.0,11,11,0
1523,1614,89,30,62.0,3,3,1
1524,1615,89,27,4.0,19,19,0
1525,1616,89,37,4.0,20,20,0
1526,1617,89,25,6.0,17,17,0
1527,1618,89,24,1.0,24,24,0
1528,1619,89,18,37.0,9,9,0
1529,1620,89,11,1.0,23,23,0
1530,1621,89,38,0.0,25,25,0
1531,1622,89,42,2.0,22,22,0
1532,12435,90,45,0.0,14,14,0
1533,12434,90,44,0.0,13,13,0
1534,12433,90,43,0.0,12,12,0
1535,12432,90,32,0.0,11,11,0
1536,12431,90,21,0.0,10,10,0
1537,12430,90,11,0.0,9,9,0
1538,12429,90,14,1.0,8,8,0
1539,12428,90,15,2.0,7,7,0
1540,12427,90,18,3.0,6,6,0
1541,12426,90,31,4.0,5,5,0
1542,12425,90,23,5.0,4,4,0
1543,12424,90,4,6.0,3,3,0
1544,12423,90,22,8.0,2,2,0
1545,12422,90,30,10.0,1,1,1
1546,12452,91,47,0.0,17,17,0
1547,12451,91,46,0.0,16,16,0
1548,12450,91,13,1.0,9,9,0
1549,12449,91,45,0.0,15,15,0
1550,12448,91,44,0.0,14,14,0
1551,12447,91,43,0.0,10,10,0
1552,12446,91,32,0.0,13,13,0
1553,12445,91,21,0.0,12,12,0
1554,12444,91,11,0.0,11,11,0
1555,12443,91,14,4.0,8,8,0
1556,12442,91,15,6.0,6,6,0
1557,12441,91,18,9.0,4,4,0
1558,12440,91,31,12.0,3,3,0
1559,12439,91,23,5.0,7,7,0
1560,12438,91,4,8.0,5,5,0
1561,12437,91,22,13.0,2,2,0
1562,12436,91,30,20.0,1,1,2
1563,12471,92,2,0.0,18,18,0
1564,12470,92,17,1.0,11,11,0
1565,12469,92,47,0.0,19,19,0
1566,12468,92,46,0.0,17,17,0
1567,12467,92,13,1.0,10,10,0
1568,12466,92,45,0.0,16,16,0
1569,12465,92,44,0.0,13,13,0
1570,12464,92,43,0.0,12,12,0
1571,12463,92,32,0.0,15,15,0
1572,12462,92,21,0.0,14,14,0
1573,12461,92,11,4.0,8,8,0
1574,12460,92,14,4.0,9,9,0
1575,12459,92,15,11.0,6,6,0
1576,12458,92,18,15.0,3,3,0
1577,12457,92,31,12.0,4,4,0
1578,12456,92,23,7.0,7,7,0
1579,12455,92,4,11.0,5,5,0
1580,12454,92,22,21.0,2,2,0
1581,12453,92,30,30.0,1,1,3
1582,12491,93,8,1.0,12,12,0
1583,12490,93,2,0.0,20,20,0
1584,12489,93,17,1.0,11,11,0
1585,12488,93,47,0.0,19,19,0
1586,12487,93,46,0.0,18,18,0
1587,12486,93,13,1.0,10,10,0
1588,12485,93,45,0.0,17,17,0
1589,12484,93,44,0.0,15,15,0
1590,12483,93,43,0.0,14,14,0
1591,12482,93,32,0.0,16,16,0
1592,12481,93,21,0.0,13,13,0
1593,12480,93,11,4.0,8,8,0
1594,12479,93,14,4.0,9,9,0
1595,12478,93,15,15.0,6,6,0
1596,12477,93,18,23.0,3,3,0
1597,12476,93,31,18.0,4,4,0
1598,12475,93,23,9.0,7,7,0
1599,12474,93,4,16.0,5,5,0
1600,12473,93,22,24.0,2,2,0
1601,12472,93,30,40.0,1,1,4
1602,12511,94,8,1.0,12,12,0
1603,12510,94,2,0.0,20,20,0
1604,12509,94,17,1.0,13,13,0
1605,12508,94,47,0.0,19,19,0
1606,12507,94,46,0.0,18,18,0
1607,12506,94,13,1.0,11,11,0
1608,12505,94,45,0.0,17,17,0
1609,12504,94,44,0.0,15,15,0
1610,12503,94,43,0.0,14,14,0
1611,12502,94,32,0.0,16,16,0
1612,12501,94,21,2.0,10,10,0
1613,12500,94,11,8.0,8,8,0
1614,12499,94,14,4.0,9,9,0
1615,12498,94,15,21.0,5,5,0
1616,12497,94,18,24.0,3,3,0
1617,12496,94,31,18.0,6,6,0
1618,12495,94,23,12.0,7,7,0
1619,12494,94,4,21.0,4,4,0
1620,12493,94,22,32.0,2,2,0
1621,12492,94,30,50.0,1,1,5
1622,12531,95,8,1.0,15,15,0
1623,12530,95,2,2.0,13,13,0
1624,12529,95,17,1.0,16,16,0
1625,12528,95,47,0.0,17,17,0
1626,12527,95,46,0.0,20,20,0
1627,12526,95,13,5.0,9,9,0
1628,12525,95,45,0.0,19,19,0
1629,12524,95,44,1.0,14,14,0
1630,12523,95,43,3.0,11,11,0
1631,12522,95,32,0.0,18,18,0
1632,12521,95,21,2.0,12,12,0
1633,12520,95,11,8.0,8,8,0
1634,12519,95,14,4.0,10,10,0
1635,12518,95,15,31.0,4,4,1
1636,12517,95,18,32.0,3,3,0
1637,12516,95,31,23.0,5,5,0
1638,12515,95,23,12.0,7,7,0
1639,12514,95,4,21.0,6,6,0
1640,12513,95,22,38.0,2,2,0
1641,12512,95,30,50.0,1,1,5
1642,12551,96,8,1.0,16,16,0
1643,12550,96,2,2.0,14,14,0
1644,12549,96,17,3.0,13,13,0
1645,12548,96,47,0.0,17,17,0
1646,12547,96,46,0.0,20,20,0
1647,12546,96,13,5.0,9,9,0
1648,12545,96,45,0.0,19,19,0
1649,12544,96,44,1.0,15,15,0
1650,12543,96,43,3.0,12,12,0
1651,12542,96,32,0.0,18,18,0
1652,12541,96,21,5.0,10,10,0
1653,12540,96,11,8.0,8,8,0
1654,12539,96,14,4.0,11,11,0
1655,12538,96,15,36.0,4,4,1
1656,12537,96,18,38.0,3,3,0
1657,12536,96,31,24.0,6,6,0
1658,12535,96,23,12.0,7,7,0
1659,12534,96,4,25.0,5,5,0
1660,12533,96,22,46.0,2,2,0
1661,12532,96,30,60.0,1,1,6
1662,12572,97,10,2.0,16,16,0
1663,12571,97,8,5.0,12,12,0
1664,12570,97,2,3.0,14,14,0
1665,12569,97,17,3.0,15,15,0
